feature_973,feature_680,feature_824,feature_531,feature_734,feature_44,feature_899,feature_321,feature_602,feature_921,feature_3,feature_572,feature_331,feature_437,feature_4,feature_740,feature_166,feature_923,feature_675,feature_570,feature_11,feature_829,feature_828,feature_207,feature_319,feature_27,feature_178,feature_595,class
-1.1635585,0.59806311,1.361541,5.4340072,1.9234369,-0.89206189,2.7803032,0.17011911,2.6689324,0.60289389,-3.5335648,-0.95508742,-0.63805693,-0.86277276,-3.1483357,0.32389295,-1.4431198,-0.79059958,0.6804738,-1.4467044,-0.9951942,1.4045397,2.8363695,-0.95359874,-0.44924337,-2.7534745,-2.0249193,1.326224,RFW
-0.76541865,0.1783829,1.1934385,4.7811975,1.7586507,-0.29241973,2.040822,0.20328707,2.7527552,0.023623407,-3.4173398,-1.0871631,-0.53954989,-0.87133318,-2.8360102,0.3666549,-1.3139994,-0.320191,0.76383621,-1.4733386,-0.71020246,0.94598448,2.2124317,-0.47323412,-0.28692776,-1.9986254,-1.8827711,1.373654,RFW
-0.45102602,0.37970865,1.7796381,3.3732224,1.3098041,0.27112317,2.0275636,-0.35683903,1.8292663,0.093432337,-2.4995406,-1.5092485,0.051794164,-1.8069055,-1.9064226,0.038705111,-0.93902659,0.012654632,0.47437507,-2.137032,-0.61611366,1.990526,1.1064708,0.62921846,0.39871043,-0.064103886,-0.84114319,0.80861598,RFW
-0.31419194,0.34179112,1.8215535,3.2227025,1.2710268,0.084274694,1.734012,-0.49341375,1.9111491,0.12191063,-2.4199302,-1.5528523,-0.23635581,-1.7647572,-1.9927607,0.000727952,-1.0540679,0.62459898,0.34856451,-2.2525229,-0.75510824,1.8557417,1.2557505,0.4522042,0.31419909,-0.38154665,-0.98734528,0.93798816,RFW
-0.43494099,0.078813434,1.8557727,4.175704,1.7833251,0.005359396,2.0612502,-0.36602825,2.0162361,0.11291838,-3.0904794,-1.3167772,-0.41099334,-1.8036637,-2.3828743,0.55140513,-1.4377655,0.10645445,0.56716043,-2.2164404,-0.74426401,1.7979068,2.137218,0.36153647,-0.10875079,-0.95830047,-0.99872881,1.2705252,RFW
-0.9539367,0.15790194,1.3058643,4.5364957,1.8224885,-0.34752351,1.8678628,-0.12701964,2.8986392,0.13277397,-3.6794014,-0.98828989,-0.46804461,-0.8575061,-3.115262,0.8002224,-1.1905965,-0.31833813,0.66268265,-1.7740916,-0.48841417,0.90969253,2.3675909,-0.5838089,-0.52265775,-2.3634124,-2.0895128,1.2973223,RFW
-0.96367407,0.31855452,1.17975,4.7407899,1.8677509,-0.63753402,2.1791768,0.13447565,2.855068,0.21565941,-3.4967391,-1.0682678,-0.62738043,-0.90787345,-3.0229192,0.54856908,-1.3062778,-0.48148248,0.6490888,-1.4882034,-0.79883504,0.96669638,2.4439712,-0.67135656,-0.26486683,-2.3626106,-1.9499775,1.3047622,RFW
-0.70384336,0.91733748,2.0513215,5.0932374,1.5243813,-1.0207826,4.0989304,0.36262056,2.0187938,0.63329518,-3.0153849,-1.1749457,-0.73630661,-1.5813987,-2.4415624,0.057740867,-1.2859677,-0.56411529,0.41406107,-1.554944,-1.5637517,2.325892,2.4231319,-0.1746247,0.31328076,-1.3795335,-1.3494251,1.2039322,RFW
-0.82777727,-0.00390783,1.4560609,4.9616742,1.6334643,-0.35457498,2.2809222,-0.12703502,2.6441586,0.057774663,-3.5584421,-1.0841635,-0.65402812,-1.2416768,-2.9922311,0.75880128,-1.3351977,-0.25623628,0.55322921,-1.6739464,-0.77199078,1.3092605,2.4932342,-0.56361353,-0.32243389,-2.1503677,-2.1090035,1.2795184,RFW
-0.5486511,0.17211062,1.3465669,4.9689226,1.6973323,-0.31120098,2.3800063,0.048273094,2.4537294,0.26137269,-3.4540651,-1.0978434,-0.63548106,-1.311542,-2.7629261,0.45926353,-1.3911461,-0.35562268,0.56196767,-1.7035116,-0.82734895,1.2768608,2.4484897,-0.39583749,-0.28964484,-1.848097,-1.7523932,1.2807721,RFW
-0.77123702,0.24277896,1.7365742,4.8483191,1.765214,-0.43498063,2.7111928,0.022941239,2.650507,0.2592032,-3.4631314,-1.17221,-0.71482092,-1.3573956,-2.8254068,0.75271547,-1.3438592,-0.49843577,0.65214235,-1.7860562,-0.90008342,1.4584359,2.5522966,-0.25957474,-0.10504286,-1.9958991,-1.5331918,1.3643707,RFW
-0.82136786,0.095805109,1.677613,4.6048989,1.7233306,-0.26844382,2.3442535,-0.17235525,2.4573054,0.075411171,-3.4241543,-1.2396973,-0.36272395,-1.5107875,-2.5534537,0.74426425,-1.354791,-0.20527044,0.57851851,-2.0021138,-0.88900745,1.6537985,2.4143174,-0.000137106,-0.081160292,-1.3917048,-1.3966289,1.4314796,RFW
-0.92451477,0.25986385,1.2537961,4.7735348,1.6187124,-0.3391667,2.2091832,0.14616603,2.8727491,0.10418448,-3.5316496,-1.1802107,-0.48990148,-1.0644503,-2.8442779,0.52628583,-1.2220908,-0.38772169,0.56952572,-1.6463294,-0.75238538,1.0880865,2.3126998,-0.62763864,-0.17406094,-2.0899296,-2.0601172,1.3285606,RFW
-0.72895455,0.022483125,0.93749249,4.8861084,1.8379996,-0.29640454,1.8129573,-0.057586558,2.9474416,0.26396212,-3.5186169,-0.70540822,-0.60303438,-0.78431761,-3.0311484,0.69087088,-1.0652415,-0.34360805,0.48709857,-1.6932998,-0.6812886,0.83877742,2.5060666,-0.53743172,-0.69366926,-2.6209862,-2.194916,1.2921783,RFW
-0.75365579,-0.004854769,1.1106687,4.7701087,1.7721294,-0.023695223,1.8032901,-0.23161513,2.7234848,0.15756661,-3.6014655,-0.98343509,-0.55218047,-1.06196,-2.9775987,0.51580107,-1.296208,-0.22976729,0.74578232,-1.7304528,-0.53248954,0.913378,2.257931,-0.3842389,-0.61804867,-2.1932075,-2.0292215,1.3398854,RFW
-0.72145009,0.28021717,1.3154929,4.9228563,1.4766004,-0.54790843,2.355834,0.02449476,2.5168576,0.21222162,-3.302222,-1.184134,-0.38199803,-1.186336,-2.770241,0.44993985,-1.405895,-0.26288274,0.46061385,-1.5639722,-1.0134146,1.3994588,2.1186409,-0.45771557,-0.14182211,-1.8202924,-1.7942773,1.1915036,RFW
-0.80186486,-0.10024644,0.98966426,4.8847184,1.8266108,-0.26209936,1.8725607,-0.15752959,2.9050481,0.070102006,-3.6316271,-0.86999035,-0.36436838,-0.79351413,-2.9650438,0.63106549,-1.1514798,-0.36393592,0.42332473,-1.700232,-0.54262018,0.8512218,2.3205724,-0.50722504,-0.6013853,-2.414716,-2.0632608,1.2092149,RFW
-0.68744338,0.53438008,1.801537,5.3651643,1.6295418,-0.97839308,3.2531726,-0.18112245,2.193532,0.52749193,-3.21189,-1.0159743,-0.77802294,-1.4048395,-2.6986141,0.54508448,-1.5479648,-0.52099752,0.69518673,-1.546114,-1.3340001,2.2275193,2.3828537,-0.41602024,0.074752972,-1.9661751,-1.7227777,1.1013507,RFW
-0.53034729,-0.1283682,1.3026397,4.7541032,1.7569463,0.033389553,1.8749821,-0.003322177,2.3944626,-0.021704465,-3.3424013,-1.2775563,-0.42556605,-1.3924508,-2.5201812,0.53746176,-1.3034871,0.049482718,0.33552548,-1.8370752,-0.83067358,1.2470319,2.2266898,0.021304518,-0.12404892,-1.4008142,-1.3858546,1.279832,RFW
-0.86408389,0.77193511,1.5147185,5.116951,1.5856493,-1.0244557,3.1534054,0.37064984,2.3707583,0.25166729,-3.1579778,-1.2930185,-0.91232729,-1.0675492,-2.9127085,0.31997335,-1.4628597,-0.84486544,0.67021608,-1.261802,-1.1385521,1.9086012,2.3821342,-0.87615764,0.13027963,-2.3794093,-1.9913558,1.1451499,RFW
-0.97812247,0.28260806,1.2063875,5.1376157,1.6618885,-0.55589157,2.2242227,0.10128988,2.6073673,0.35296088,-3.3694024,-0.80227458,-0.43151236,-0.94108635,-2.8338752,0.76543921,-1.2640139,-0.63573217,0.66943389,-1.4907539,-0.7878921,1.3493882,2.562933,-0.72080076,-0.1666007,-2.4122989,-2.1346946,1.1453898,RFW
-0.57531261,0.35396126,1.7325597,4.8099065,1.6903389,-0.27671552,2.5240343,-0.24260211,2.347548,0.21063837,-3.2839117,-1.1739419,-0.48817247,-1.7565327,-2.4077578,0.44162625,-1.2868843,-0.15557525,0.50802165,-2.045089,-1.1116303,1.8108259,2.2862773,0.27338514,0.097217783,-1.1236147,-1.0463603,1.3218673,RFW
-0.42290905,0.23710889,1.6962674,4.5947995,1.6677157,-0.22584237,2.2795105,-0.2819759,1.7044574,0.28490686,-2.9858816,-1.2258894,-0.42697686,-1.9295878,-2.2342389,0.25907451,-1.4078733,0.08042115,0.61065519,-2.0657315,-1.0573494,1.8465734,1.8441337,0.42453322,-0.022796992,-0.72623229,-0.99312478,1.0267596,RFW
-0.67843854,0.33191735,1.2959709,5.1374116,1.5371221,-0.32581598,2.4852939,0.14006248,2.5163236,0.14780825,-3.255547,-1.1676215,-0.48026562,-1.1683896,-2.4754059,0.41124344,-1.2547057,-0.3882117,0.73102939,-1.6809304,-1.0634826,1.4143521,2.3068216,-0.37929976,-0.091334462,-1.7480565,-1.789203,1.3699489,RFW
-0.51856661,0.052176356,1.183707,4.7796555,1.4253782,-0.11615252,1.9395016,-0.14968662,2.7433183,0.068976283,-3.2804351,-1.4296001,-0.39174509,-1.2220759,-2.5850539,0.40084088,-1.2677299,-0.10571665,0.5428704,-1.7112894,-0.78831029,1.1748623,2.2355258,-0.22260141,-0.15500748,-1.6740131,-1.8214217,1.3300164,RFW
-0.77183807,0.22799033,1.1750612,4.7779489,1.5115949,-0.050507456,2.1697094,-0.019824512,2.5972118,0.068701863,-3.5479839,-1.1170629,-0.34054881,-1.3501613,-2.6985738,0.43037307,-1.0353383,-0.31717655,0.75757843,-1.9387989,-0.86434412,1.3669151,2.3054991,-0.37054858,-0.26623654,-1.6086009,-1.8904887,1.2110516,RFW
-0.75594962,0.66582721,1.8017604,5.0493813,1.7401998,-0.89408708,3.608623,0.17956999,2.4186032,0.26088199,-3.3985205,-1.1698478,-0.55323344,-1.4195585,-2.8064451,0.5458535,-1.4431969,-0.38164428,0.31724983,-1.6012456,-1.1898407,2.1422865,2.3292551,-0.41807866,0.1716699,-1.6521571,-1.5897827,0.92519033,RFW
-0.520123,0.62175876,2.0618861,4.0388265,1.6904647,-0.15782312,2.7124076,-0.13369401,1.5232681,0.29232076,-2.9311604,-1.2666084,-0.3226212,-2.0745873,-2.2090511,0.4492408,-1.1006563,-0.46861008,0.5408448,-2.1761172,-0.8127321,2.2895391,1.9182106,0.49723622,0.087886244,-0.56076753,-0.86381167,0.85955256,RFW
-0.50856769,-0.041904576,1.2026114,4.6279593,1.6395631,-0.043583676,1.9583306,-0.10901483,2.6876538,-0.014603525,-3.4300573,-1.3015114,-0.51301628,-1.3986444,-2.7987964,0.39001867,-1.3926548,0.20062196,0.36133844,-1.8615713,-0.72576106,1.1075987,2.1052876,-0.20408821,-0.13393712,-1.6321478,-1.7804095,1.2620939,RFW
-0.72527039,-0.023654729,0.92640775,5.0436454,1.7665956,-0.30399108,1.9151447,-0.16082034,2.8535457,0.23744908,-3.6152043,-0.75752169,-0.3549802,-0.91065687,-2.9228518,0.68898249,-1.0921323,-0.17966923,0.49442923,-1.8039576,-0.78148472,0.76644218,2.4401515,-0.54542559,-0.60683423,-2.2843137,-1.9885417,1.3456285,RFW
-0.82098627,0.36637437,1.5458899,4.7460189,1.4440337,-0.51478165,2.6806405,0.11566295,2.5300217,0.10636339,-3.3120642,-1.0871544,-0.57521838,-1.2432232,-2.8582871,0.48502418,-1.4275728,-0.2686452,0.41871411,-1.5803444,-0.95364988,1.5634223,2.1956344,-0.7357707,-0.11677484,-2.0643344,-2.0924897,1.1108871,RFW
-0.38645563,0.21951956,1.1765654,4.8268409,1.3859872,-0.35882193,2.0588255,-0.006128021,2.6840596,0.11209691,-3.1627851,-1.2755952,-0.38500786,-1.2340517,-2.4162149,0.19490719,-1.0876943,-0.048859656,0.30980197,-1.5372745,-1.1957358,1.3088589,2.0594137,-0.16029547,0.1466676,-1.2448537,-1.3947219,1.402102,RFW
-0.91782093,0.33906984,1.4751351,4.9438066,1.5431721,-0.68425393,2.535548,0.074006654,2.5668344,0.42202401,-3.3024974,-1.1614515,-0.8780815,-1.1798627,-2.9695752,0.81148612,-1.517065,-0.52458942,0.55848652,-1.5121882,-0.68701494,1.5355471,2.7177773,-0.7738868,-0.035819679,-2.4348302,-2.249054,1.285242,RFW
-1.0817283,0.5654093,1.3881896,5.4552855,1.8711708,-0.79774344,3.0683541,0.21076292,2.7212853,0.41772991,-3.3950508,-1.0839164,-0.74943084,-0.99849874,-2.9415879,0.49373621,-1.3586353,-0.90481091,0.82687867,-1.6658881,-0.91593063,1.7176336,2.9282672,-0.932935,0.12101018,-2.408391,-2.0525262,1.3693771,RFW
-0.37160745,0.19980076,1.5704899,4.6595111,1.5265381,-0.17915706,2.3968496,-0.027743198,2.0147474,0.095110118,-3.1735952,-1.3381591,-0.23211059,-1.6903212,-2.4105451,0.30968323,-1.4254853,-0.19812128,0.42840329,-1.9569485,-0.81062675,1.7091384,2.0025718,0.18022233,0.014274344,-1.0076354,-1.2437716,0.95173764,RFW
-0.9610728,0.53817016,2.0344329,5.3245454,1.9697149,-0.91653496,3.8233373,-0.043834932,1.8975341,0.64127344,-3.2586186,-0.72161347,-0.69560236,-1.9135466,-2.6149948,0.40516064,-1.3671811,-0.61479211,0.75592774,-2.0827734,-1.4331646,2.2072964,2.5818815,0.054071575,0.01500877,-1.4831674,-1.1106659,0.97371864,RFW
-0.6726892,0.59709585,1.9341762,5.1146684,1.7801628,-0.93261945,3.3353114,0.3237724,1.6569539,0.46468306,-3.2022116,-0.70418441,-0.5350244,-1.7126961,-2.6723216,0.2009638,-1.5640843,-0.26163992,0.9661448,-1.8040609,-1.3271575,2.1687067,2.3245337,-0.2562519,0.072924018,-1.5903127,-1.3415011,1.0777718,RFW
-0.52656561,0.32604787,1.8123908,4.0542564,1.5877398,-0.25427681,2.6072021,-0.20705968,1.6416785,0.52254301,-2.7600682,-1.2304882,-0.36006477,-1.8790195,-2.0247967,0.20872259,-1.0275805,-0.003777474,0.41066802,-2.0675089,-0.91313481,1.961918,1.7578411,0.48257664,0.12884609,-0.4936738,-1.0372634,1.1145642,RFW
-0.74020553,0.53118473,1.7609499,5.3577561,1.5287844,-0.95364159,3.340404,-0.052422673,2.0000968,0.43975705,-3.2065654,-0.73990631,-0.66598946,-1.519099,-2.5714056,0.37005636,-1.4764894,-0.34149405,0.71414483,-1.607327,-1.4383173,2.2856705,2.2411096,-0.33098119,0.1043456,-1.8303666,-1.5202944,1.1294702,RFW
-0.67753458,0.62722576,1.7013085,4.895227,1.66144,-0.66287416,3.2318227,0.13862023,2.4042864,0.25704113,-3.1210728,-1.2841531,-0.73897904,-1.3515682,-2.6029339,0.2222262,-1.413067,-0.51782489,0.53835833,-1.5514581,-1.2000809,1.8710223,2.3779566,-0.53076541,0.063606545,-1.7440196,-1.7022206,1.0701603,RFW
-0.78336322,-0.032753721,1.1396472,4.9452043,1.6601489,-0.34813631,2.3125796,-0.036248855,2.585706,0.10807669,-3.5547802,-0.95984238,-0.61769783,-1.1347771,-2.8225174,0.55439067,-1.2746235,-0.35328397,0.53896856,-1.7183777,-0.82122207,1.1195769,2.4243937,-0.48365709,-0.3237583,-1.9392056,-1.9604036,1.3647138,RFW
-0.90459096,0.074093014,0.95849228,5.0134048,1.6929098,-0.45398778,1.9432938,0.015644006,2.7301846,0.20992431,-3.5966892,-0.95572811,-0.32339415,-0.93084031,-2.97616,0.76145536,-1.1961273,-0.40059039,0.59726381,-1.6522145,-0.70010698,0.88939309,2.3563693,-0.54981565,-0.30055475,-2.1665182,-1.8778802,1.3420267,RFW
-0.59089577,0.77900064,1.8093996,4.1620169,1.4846456,-0.41219908,2.2042975,-0.32325059,1.9052726,0.42203623,-2.9933531,-1.133827,-0.2171568,-1.7298214,-2.320919,0.17011023,-1.0827264,0.12675667,0.34024885,-2.243593,-1.1791919,2.0447743,1.6994511,0.36522105,0.27467477,-0.56942153,-0.87528414,1.1579776,RFW
-1.0303696,0.73969936,1.4735196,4.9368782,1.662865,-0.8577531,2.6128945,0.086846121,2.8599718,0.39037472,-3.2227495,-1.2181813,-0.73138964,-1.014935,-2.8568368,0.6452806,-1.3247019,-0.69644403,0.88579524,-1.5103195,-0.8873595,1.5287251,2.6226382,-0.9239378,-0.11572203,-2.4377015,-2.156671,1.2684344,RFW
-1.0341142,0.82572442,1.45156,4.9211612,1.6084673,-0.91735804,2.9242389,0.31393656,2.5092936,0.47090816,-3.0776701,-1.1627631,-0.67331666,-1.03074,-2.6683993,0.58526999,-1.3252124,-0.81670797,0.53853452,-1.4440778,-1.0578043,1.6166984,2.7298605,-1.0679724,0.029226385,-2.3423209,-1.9783322,1.1539042,RFW
-0.86629868,0.73941189,1.8366494,2.4416869,1.229398,0.59153277,1.1804076,-0.89887542,1.5523691,0.23341089,-1.9423681,-1.6634645,0.20803708,-1.7942998,-1.6364493,-0.27158517,0.17116952,-0.13700289,0.88697714,-2.111165,-0.19150545,1.7837617,0.57597619,0.73582435,0.2492085,0.16918838,-0.57767224,0.62009245,RFW
-0.72844553,0.65192658,1.7275867,5.224102,1.7444891,-0.96824139,3.5017896,-0.072241791,2.0355637,0.55946904,-3.1403084,-0.91181809,-0.57757586,-1.5543044,-2.4283741,0.17431092,-1.3893071,-0.21856436,0.19212022,-1.518682,-1.5217482,2.5103102,2.3799627,-0.45013231,0.19784711,-1.4052129,-1.5729619,0.82893735,RFW
-0.73403835,0.66727287,1.6665087,5.4313931,1.6700003,-1.0753013,3.7751989,0.14374802,2.1617367,0.4571017,-3.199805,-1.1417392,-0.69685954,-1.3954542,-2.8484077,0.52565694,-1.5968214,-0.66530073,0.38556454,-1.3435937,-1.2940437,2.3156922,2.5387859,-0.90897083,0.20091321,-2.1841474,-1.9850551,0.64713192,RFW
-0.78784561,0.66831905,1.6778436,5.5518875,1.878263,-1.2914495,4.1146154,0.22183186,2.3905241,0.37876892,-3.2471485,-1.0443753,-0.89791077,-1.266089,-2.9491572,0.56219369,-1.4879165,-0.89479029,0.37188911,-1.1869202,-1.5233642,2.3532598,2.6438873,-0.9142791,0.37520766,-2.2406871,-1.9126455,0.92184263,RFW
-0.87372959,0.95173556,1.9494338,4.903111,1.5175006,-1.1177081,3.8837883,0.22204238,2.4840674,0.44214934,-3.1128435,-1.2348244,-0.69946939,-1.3007216,-2.6999047,0.50325042,-1.3500453,-0.76755154,0.33979675,-1.415454,-1.4203558,2.4395041,2.6828101,-0.82063162,0.46379018,-1.9641119,-1.8260003,1.0351193,RFW
-0.86213696,1.0839942,1.6843183,5.2746582,1.6521115,-0.86637616,3.848999,0.27947143,2.473629,0.53510946,-3.213372,-1.4708135,-0.85222453,-1.261512,-2.6539147,0.36759442,-1.2746307,-0.85250938,0.44042954,-1.4717267,-1.3056196,2.3108909,2.6826274,-0.86979413,0.59761059,-1.8929629,-1.9321252,1.0800556,RFW
-0.85623157,0.73914874,1.7423952,4.878881,1.5857737,-0.6841104,3.4025941,0.05279512,2.782505,0.4915902,-3.3814595,-1.4086484,-0.71377379,-1.2050316,-2.9712718,0.62369394,-1.3197318,-1.0497489,0.46868548,-1.6790121,-0.92095852,1.5866932,3.0021996,-0.61316395,-0.076927826,-2.2549777,-1.6601201,1.3847024,TSB
-0.66081238,0.29368865,1.2393398,5.0789332,1.5890864,-0.72563332,2.7930319,0.12085076,2.372092,0.58604538,-3.0738347,-1.0990082,-0.75682658,-1.1862025,-2.6441131,0.55567026,-1.2584609,-0.42351571,0.38948539,-1.6706231,-1.0572855,1.4275826,2.7125895,-0.40295613,-0.12231492,-1.9657552,-1.6551856,1.2588725,TSB
-1.0235128,0.91073805,1.5824113,5.1107097,1.8420835,-0.90700394,3.2740424,0.061237805,2.6277609,0.24728957,-3.3441813,-1.289602,-0.75770718,-1.2164228,-2.8212273,0.096040189,-1.3293322,-0.5794487,0.92218769,-1.7064685,-1.3207251,1.7361313,2.4203351,-0.65349257,-0.026978038,-2.0314958,-1.7368896,1.2017919,TSB
-0.92205465,0.86951059,1.8340857,5.3481483,1.6136105,-0.74484438,3.2196567,0.11892723,2.0888305,0.66545397,-3.1223488,-1.1013665,-0.54087228,-1.5506401,-2.4418571,0.14170703,-1.2444515,-0.243821,0.62438983,-1.942693,-1.2750888,1.8580714,2.5974879,0.0316948,-0.023660004,-1.4727641,-1.1308826,1.378934,TSB
-0.60515344,0.36221534,1.4825284,4.7157817,1.8599966,-0.72858518,3.21295,0.19999981,2.1167574,0.74935693,-3.1497867,-1.0456507,-0.70008606,-1.4691763,-2.4559119,0.27764946,-1.2364489,-0.62785578,0.37367827,-1.9308095,-1.2605551,1.7567011,2.7676651,-0.073170304,-0.11428083,-1.4309726,-1.2826743,1.1413178,TSB
-0.75397086,0.65787679,1.8701398,4.7809486,1.6278679,-1.0564203,3.7392242,0.1171676,2.6893082,0.39542556,-3.1426306,-1.529072,-0.91395181,-1.232836,-2.6327889,0.5877583,-1.1796207,-0.85377991,0.20421615,-1.638707,-1.3266077,1.7349119,2.7536159,-0.54380727,0.20822288,-1.8910667,-1.4658262,1.3023357,TSB
-0.8738184,0.27531907,1.0670307,4.6661654,1.6099796,-0.71669662,1.9439107,-0.18360117,2.7923901,0.48966056,-3.3068883,-0.99484056,-0.68104464,-0.92009467,-3.0164492,0.67597789,-1.2407416,-0.53555024,0.58819687,-1.6187847,-0.70449567,0.95561147,2.7171152,-0.64564908,-0.54171264,-2.6684921,-1.8160974,1.2341303,TSB
-0.94738424,0.71693414,1.4112048,5.3318467,1.5707073,-0.50335705,2.8931446,0.09777949,2.4224093,0.47137439,-3.4299219,-1.1410824,-0.33123243,-1.4715347,-2.4638989,0.2123875,-1.1750056,-0.53078735,0.92633688,-1.9764659,-1.2563758,1.8660407,2.4674683,-0.15166146,-0.013346404,-1.4606308,-1.418758,1.3191913,TSB
-0.58257103,0.28597581,1.7141778,4.9171853,1.7002451,-0.35443452,2.5196579,-0.36624753,1.9718821,0.41141886,-3.3180819,-0.77085489,-0.3342804,-1.7893236,-2.4669065,0.63748556,-1.3455336,-0.20843449,0.73540986,-2.2075861,-1.1379148,1.9047827,2.3387682,0.2103906,-0.471044,-1.3442332,-1.1432643,1.1180961,TSB
-0.94422591,0.61381954,1.2967122,4.6209474,1.7666944,-0.64491266,2.1888382,-0.11211296,2.944777,0.64684796,-3.380162,-1.1096077,-0.74548328,-0.92940587,-3.0134079,0.8257339,-1.2104522,-0.62286448,0.90917367,-1.8073297,-0.61699247,1.1984422,2.8299601,-0.76549196,-0.33153725,-2.5166414,-1.9594096,1.4126329,TSB
-0.95866823,0.98903948,1.761574,4.8874393,1.5776993,-0.69870633,3.1661117,0.13259786,2.7456157,0.42649502,-3.3291817,-1.5602033,-0.79992169,-1.3825407,-2.7288496,0.38117638,-1.2927003,-0.66257226,0.46148834,-1.8116223,-1.1515857,1.6436298,2.5061419,-0.3304581,0.091721281,-1.9547564,-1.5115212,1.4535612,TSB
-1.0643651,0.58523852,1.2867513,4.892581,1.7928588,-0.68884027,2.7037747,-0.14424181,2.8636577,0.69114286,-3.4275935,-0.82402217,-0.76280493,-0.98662275,-2.9953771,0.63330793,-1.0898999,-0.63452196,0.57834303,-1.7741576,-0.82071149,1.3286811,3.0569165,-0.76624405,-0.30205658,-2.5863912,-1.8126704,1.3616366,TSB
-0.81826067,0.34895939,1.531661,5.0807705,1.5646483,-0.64965409,2.7918503,-0.017807133,2.5537639,0.35208762,-3.4078798,-1.0928017,-0.82014722,-1.368006,-2.7728467,0.46373183,-1.2397221,-0.47296122,0.6886003,-1.9497073,-1.1142612,1.5794982,2.5550327,-0.32293153,-0.052321877,-1.8851749,-1.5526801,1.4965214,TSB
-0.73344886,0.30725551,1.5874367,5.3044462,1.5587351,-0.37685597,2.7804468,-0.27671921,2.389035,0.57778078,-3.4815195,-0.89408356,-0.54441017,-1.4379411,-2.7113044,0.58624256,-1.2131345,-0.36008731,0.71301603,-2.0622265,-0.96111178,1.5057999,2.6616273,-0.11310932,-0.42546171,-1.7313113,-1.6297727,1.1598127,TSB
-0.83692741,0.60199475,1.4192443,4.9023881,1.7464913,-0.61085576,2.3106964,-0.22457188,2.5900855,0.69132471,-3.2879977,-0.81225365,-0.85584879,-1.0976436,-3.0506606,0.84569424,-1.26604,-0.3779349,0.66909599,-1.9758708,-0.63183403,1.1836826,2.7299933,-0.61401957,-0.57514405,-2.5096211,-1.9446687,1.3093083,TSB
-0.6475563,-0.087529436,1.1804044,4.8966188,1.5290525,-0.45913219,2.7222126,-0.028301097,2.3830566,0.40021127,-3.1380827,-0.92886519,-0.56861591,-1.2129071,-2.4602022,0.53637838,-1.0919411,-0.61281157,0.7422381,-1.7535279,-0.9818542,1.4089074,2.5934668,-0.32564592,-0.3136856,-1.7152876,-1.71578,1.2498481,TSB
-0.86807477,0.37505066,1.1353805,4.9532304,1.852242,-0.4901436,2.4793878,-0.01888562,2.7192776,0.65118384,-3.4574442,-0.98372352,-0.83209896,-1.0580165,-2.9719622,0.6036976,-1.2966715,-0.37091479,0.62029517,-1.7817352,-0.95496285,1.032034,3.0163786,-0.65263134,-0.51471621,-2.3644781,-1.78224,1.5680293,TSB
-0.94404066,0.70285904,1.759305,4.8776627,1.5346081,-0.86763471,3.4042981,0.10718853,2.0528636,0.56961805,-3.3051732,-1.0802269,-0.45813796,-1.5805223,-2.5280349,0.35432321,-0.96270818,-0.79358876,0.87919372,-2.105293,-1.3468138,1.9170334,2.5595391,-0.18170334,-0.049642161,-1.53342,-1.5348668,1.302671,TSB
-0.55695248,0.38120216,1.7904286,4.2762437,1.6073626,-0.38913596,2.9879642,-0.066735148,1.8634045,0.43973559,-2.6893678,-1.3566341,-0.3464303,-1.866703,-2.0203428,0.067367971,-1.0579851,-0.24488953,0.31068042,-2.1931856,-0.9887681,1.9389675,1.9000829,0.66708326,0.18191965,-0.57983208,-0.84327251,1.2553588,TSB
-0.50103831,0.32042205,1.8549609,3.7969196,1.6134843,-0.041780956,2.4699073,-0.43018132,1.7702885,0.40353131,-2.5919244,-1.345542,-0.13931078,-2.0766118,-1.9235756,0.27725133,-0.89425242,-0.2058537,0.42696151,-2.4274886,-0.81754708,2.0658078,1.7442112,0.60108328,0.098492756,-0.46006483,-0.86509031,0.97919625,TSB
-0.84362769,0.26562625,1.4258995,4.6657739,1.5669135,-0.48452622,2.2889347,0.24256316,2.6223919,0.35623068,-3.2105563,-0.96163821,-0.60604,-1.0151122,-2.7873423,0.8694883,-1.4320229,-0.21445653,0.55774814,-1.7125477,-0.61358458,0.90346909,2.6680915,-0.57723564,-0.35569525,-2.2907271,-1.9229265,1.3737903,TSB
-0.71257091,0.92598742,2.0121281,4.4659986,1.3280987,-0.67935252,3.2053764,0.12243897,2.262367,0.34184664,-2.9460256,-1.3946731,-0.62611943,-1.2940154,-2.5827296,0.7755543,-1.346884,-0.72917855,0.53846669,-1.4905412,-0.95333838,1.843488,2.5254097,-0.63724077,-0.1263728,-1.7939078,-1.8028749,0.87670755,TSB
-0.92175257,0.42446631,1.350014,4.7132425,1.7049402,-0.73371011,2.4500237,0.096786551,2.7282999,0.41826004,-3.1676915,-0.98615128,-0.71468234,-0.9746663,-2.8033333,0.79510629,-1.4040285,-0.53116798,0.63902664,-1.6406933,-0.86929142,1.3874879,2.7578876,-0.79803407,-0.35354578,-2.4081633,-1.9390599,1.2780192,TSB
