feature_929,feature_648,feature_533,feature_374,feature_146,feature_162,feature_292,feature_2,feature_125,feature_105,feature_36,feature_239,feature_684,feature_771,feature_3,feature_361,feature_505,feature_905,feature_385,feature_395,feature_822,feature_119,feature_52,feature_100,feature_71,feature_382,feature_164,feature_579,feature_195,feature_59,feature_857,class
-2.5695601,0.66744649,0.088509798,-0.78375024,-2.4475088,-1.1467474,-1.1693056,0.48029232,-2.364897,-1.8425425,-3.5503962,-2.1467717,1.1918101,-1.3112087,-1.5344499,-1.688266,0.92210877,4.9981279,-2.4747195,-3.6298831,-1.1142893,-2.6567016,-3.0519476,-1.9585303,-1.4648987,-2.8541017,-0.83569396,3.4098384,-1.3068173,-1.4385467,-0.97934747,PPB
-2.6993983,0.58941305,-0.056381941,-0.67544001,-2.4173431,-1.3076558,-1.082732,0.28754628,-2.3733449,-1.6282891,-3.5542226,-2.207958,1.2701421,-1.2684699,-1.6585144,-1.7521732,0.71887028,5.0578346,-2.4809608,-3.600919,-1.1846498,-2.8911035,-2.9087467,-1.8810757,-1.3738582,-3.0041718,-1.0380044,3.3667381,-0.9726671,-1.3144269,-0.84888983,PPB
-2.5530641,0.81533289,-0.12475526,-0.61801499,-2.4385624,-0.79422361,-1.1773068,0.54847729,-2.2223928,-1.7119733,-3.5724092,-2.2545354,1.0312201,-1.3817614,-1.5149891,-1.8577449,0.97773516,5.0561352,-2.5838246,-3.6492472,-1.2174778,-2.6156249,-3.3005681,-2.1890941,-1.4717839,-2.9601526,-0.84072179,3.5855629,-1.2545928,-1.4788494,-1.021286,PPB
-2.8208549,1.4662356,-0.44734478,-0.58460081,-2.4196761,-1.320209,-1.3408926,0.56114984,-2.3375452,-2.3126984,-3.5120487,-2.4605014,1.2781627,-1.6673653,-1.4027145,-1.9597833,1.295073,5.0432558,-2.6026921,-3.5142796,-0.85598898,-2.9020584,-3.2770259,-1.9313695,-1.1721524,-3.1616733,-0.87366807,4.007422,-1.0620244,-1.5862124,-0.95242369,PPB
-2.8399513,1.0107795,-0.37816715,-0.58196002,-2.6225431,-1.3122249,-1.0039909,0.41799182,-2.6474586,-2.2198477,-3.7260175,-2.2181964,1.4231541,-1.4988674,-1.6434293,-1.7763107,0.86148357,5.1746964,-2.6055641,-3.5765893,-0.98159516,-3.0152397,-3.0513625,-1.9482186,-1.1838197,-3.0487895,-0.75330949,4.1723795,-0.8824625,-1.5483558,-0.98609197,PPB
-2.7029424,1.0362403,-0.469154,-0.59490716,-2.4005437,-1.3307714,-1.2541671,0.43686363,-2.5868294,-2.0249407,-3.7118363,-2.1502566,1.3722529,-1.5696416,-1.4479424,-1.9499904,0.94495249,4.9765749,-2.5159459,-3.3746347,-1.0016876,-2.9165659,-3.1498196,-1.7580025,-1.3183045,-3.0339136,-0.87430692,3.8150938,-0.85016572,-1.5373867,-0.83129025,PPB
-2.9156859,0.60193932,-0.15769845,-0.71705508,-2.5354218,-1.5559669,-1.2333225,0.56264186,-2.6623204,-2.3287201,-3.5363352,-2.2528362,1.4918839,-1.4518918,-1.697433,-1.5504303,0.9604249,4.9300303,-2.658308,-3.6774266,-0.75370753,-3.1966968,-3.0428374,-1.799855,-1.2871267,-2.8816664,-1.0365902,3.9207745,-0.82942986,-1.4812708,-1.2168739,PPB
-2.835767,0.97579217,-0.28402483,-0.60740113,-2.4877572,-1.3354559,-1.0890776,0.45831001,-2.6246772,-1.9309167,-3.6123471,-2.2623606,1.3064077,-1.5168542,-1.4974408,-1.7847508,0.92695391,5.0516653,-2.6329792,-3.5175853,-1.0482576,-3.0584846,-3.1614375,-1.8111176,-1.2714275,-3.0841091,-0.94404149,3.8625114,-0.99538612,-1.5383523,-1.0367318,PPB
-2.6991808,0.53939021,-0.1725921,-0.63203263,-2.6183059,-1.4971235,-1.1234355,0.61150503,-2.3074708,-1.7468024,-3.4521103,-2.3567529,1.2813857,-1.3729732,-1.6638786,-1.5765392,0.66672707,4.9452724,-2.6070418,-3.6835282,-0.96740723,-2.954524,-2.9755144,-1.8941517,-1.2264574,-2.9022677,-1.0233055,3.5965068,-0.98605889,-1.353642,-0.83566004,PPB
-2.7359381,0.93944538,-0.29464418,-0.58001614,-2.4831786,-1.1144731,-1.3688726,0.51605952,-2.3877039,-2.0117216,-3.6084104,-2.1118202,1.2880241,-1.2618923,-1.4812287,-1.864467,1.1973921,4.9804759,-2.6176796,-3.5000584,-1.2344947,-2.8542223,-3.2098794,-1.7879207,-1.2371297,-2.8483331,-0.80546045,3.9287624,-0.87804532,-1.3026311,-1.0954142,PPB
-2.7343013,0.77947378,-0.25489211,-0.68281054,-2.6541092,-1.4679687,-1.2351158,0.71170592,-2.1672044,-1.848753,-3.5831673,-2.1750767,1.3324116,-1.0741615,-1.6220666,-1.9283711,0.70080543,4.6164575,-2.5316057,-3.407753,-1.0766487,-2.8492398,-2.8699985,-1.927055,-0.94684505,-2.8088837,-0.76752126,4.3844819,-0.78004342,-1.3229959,-1.063247,PPB
-2.8200767,0.76045418,-0.29720122,-0.62660891,-2.4835129,-1.4824667,-1.3099706,0.52592617,-2.4738185,-1.8295425,-3.6388257,-2.281533,1.2576485,-1.2749875,-1.5633305,-1.9125813,0.83563423,5.040659,-2.5599961,-3.3347092,-0.963431,-2.9220142,-2.9051147,-1.7641115,-1.1133903,-3.0338838,-1.0709995,3.6873105,-0.62410843,-1.3832409,-1.0756884,PPB
-2.7399361,0.85201228,-0.08731699,-0.56004137,-2.3772402,-1.0555737,-1.0895492,0.37043157,-2.2854986,-1.7345575,-3.6716847,-2.0759943,1.1888875,-1.3973022,-1.4976584,-1.6169438,0.92589802,5.0354939,-2.7561479,-3.6520796,-1.3908269,-2.6668353,-3.2778971,-1.8041857,-1.5631546,-3.00772,-0.94944692,3.7962642,-1.1543064,-1.3259072,-0.72337121,PPB
-2.9843943,0.36662015,0.067117691,-0.69563317,-2.548094,-1.3635159,-1.0281154,0.42195007,-2.7285912,-1.9203929,-3.5689938,-2.0831583,1.4743011,-1.5344137,-1.6942068,-1.472947,0.76855683,5.0978522,-2.6671054,-3.846405,-1.2637935,-3.0618277,-3.1222241,-1.5580509,-1.2236749,-2.8721292,-1.0711296,3.4273481,-0.86872113,-1.3683593,-0.88997412,PPB
-2.7320788,0.7125777,-0.09593147,-0.5551669,-2.7900836,-1.3079529,-1.2382483,0.39926335,-2.4443548,-1.98311,-3.7893455,-2.1850951,1.4112253,-1.2470397,-1.676602,-2.0108275,0.75839984,4.9959736,-2.6912019,-3.3981378,-1.2841853,-2.8068213,-3.2036045,-1.8101872,-1.0386028,-2.9118881,-0.78238058,3.9412751,-0.58659995,-1.3711786,-0.91526419,PPB
-2.7275295,1.0517126,-0.014042675,-0.55516112,-2.691287,-1.4200277,-1.0352391,0.66083276,-2.4102366,-1.9613165,-3.480756,-2.2898195,1.5706823,-1.4933801,-1.5577099,-1.7243567,0.91481781,5.1325235,-2.7520185,-3.7330303,-1.1138825,-2.8938794,-3.1761608,-1.7263713,-0.94211179,-2.9477434,-0.86472332,4.1887555,-0.95423132,-1.4812911,-1.122497,PPB
-2.7981715,1.005355,-0.27591377,-0.80642319,-2.3605492,-1.6285849,-1.3928218,0.79055345,-2.229521,-2.1556342,-3.402673,-2.4202442,1.2259358,-1.3187516,-1.7181636,-1.6793703,1.1104367,4.7961941,-2.6554978,-3.7643375,-0.77291071,-3.0563035,-3.0916028,-1.8212621,-1.3018631,-3.116581,-1.2580547,4.1622276,-1.1653905,-1.4118195,-1.0669622,PPB
-2.8020227,0.97979736,-0.33764225,-0.41655016,-2.4658394,-1.4397106,-1.1678095,0.61822218,-2.2752774,-1.6653033,-3.523104,-2.3466096,1.1947329,-1.3833138,-1.5561074,-1.6749487,0.88635427,5.1266088,-2.5616903,-3.5378861,-0.92298365,-2.837652,-3.007416,-1.7884808,-1.1218656,-3.0358293,-1.0359375,3.7418671,-0.71610516,-1.3438501,-0.79234672,PPB
-2.876286,0.48763326,-0.053932369,-0.65504491,-2.6020093,-1.3677485,-1.1618385,0.57677138,-2.3545232,-1.6014377,-3.5972931,-2.098089,1.4128768,-1.0214238,-1.6044377,-1.9027981,0.68292308,5.2734075,-2.5133181,-3.4362204,-1.3625494,-2.7981071,-2.9105654,-1.7582219,-0.94102633,-2.8332565,-0.74734771,3.7591898,-0.62424111,-1.3085008,-1.0575567,PPB
-3.0748675,0.31221768,-0.11373413,-0.57629216,-2.5259981,-1.4026363,-0.97512496,0.59825253,-2.5411634,-1.6747978,-3.4597914,-2.2580743,1.4272184,-1.2577177,-1.8101108,-1.6810322,0.63920772,5.2867122,-2.5992837,-3.5882032,-1.1044166,-3.0414853,-2.8019791,-1.703029,-0.79491353,-2.9257934,-0.87314761,4.0139222,-0.5498569,-1.1253736,-1.181406,PPB
-2.6811855,0.98437619,-0.002747536,-0.72800529,-2.8597145,-1.5251644,-1.3014708,0.72986042,-2.3651724,-2.2695212,-3.542125,-2.1282549,1.6207547,-1.3708211,-1.4995353,-1.8159025,0.94891816,4.7545533,-2.6481528,-3.5817633,-1.0655408,-2.9139695,-3.0622096,-1.8179169,-1.0337564,-2.7225525,-0.67013538,4.4055204,-0.98444045,-1.4201992,-1.1661924,PPB
-2.7297211,1.0788345,-0.42888176,-0.54574037,-2.5806401,-1.3023329,-1.3872778,0.36124471,-2.4359825,-2.2436697,-3.7289135,-2.3108647,1.389582,-1.2066885,-1.5900002,-1.8831062,1.0084282,4.7934403,-2.6698327,-3.3961508,-0.8716535,-2.9774368,-3.1427062,-1.9671249,-1.284503,-2.8863404,-0.82983267,4.1305757,-0.81752586,-1.511837,-1.1380775,PPB
-2.9265721,1.0819659,-0.032633245,-0.80710685,-2.5685296,-1.7330587,-1.1502324,0.61038566,-2.3640881,-2.1284828,-3.4448152,-2.5090516,1.4337904,-1.4632069,-1.8290951,-1.6105969,0.85171628,5.006743,-2.6116095,-3.7302213,-0.83985233,-2.9727228,-2.9853184,-1.7470075,-1.0169748,-2.950254,-0.93061447,3.9419727,-0.98834199,-1.3874726,-1.0561805,PPB
-2.8766096,0.79021406,0.06664288,-0.9377051,-2.5682259,-1.4693389,-1.0953568,0.53798103,-2.4179022,-1.8242122,-3.491215,-2.3036768,1.5046756,-1.2337713,-1.7630913,-1.6965548,0.69142699,4.8730016,-2.5221303,-3.5628164,-0.9945935,-2.9070826,-2.8394585,-1.6297066,-1.0977061,-2.9626126,-1.033501,3.853435,-0.82043135,-1.2256424,-0.82701492,PPB
-2.8220429,0.89650953,-0.43402898,-0.71598065,-2.2407012,-1.1516099,-0.94034302,0.50538421,-2.3985589,-2.0479679,-3.5211117,-2.2124338,1.481698,-1.5001316,-1.618804,-1.8658183,0.82942647,5.0685401,-2.3541183,-3.5006852,-0.87420166,-2.9109321,-2.8115616,-1.9346923,-0.96908945,-2.9607527,-0.63460755,3.9994106,-0.99391842,-1.3530736,-1.1113163,PPB
-3.0483205,1.0499114,-0.17517734,-0.7542727,-2.5247307,-1.4043329,-1.052312,0.64565873,-2.4470959,-2.1656892,-3.4053738,-2.304404,1.5365949,-1.5780413,-1.5746132,-1.6222328,0.79853994,5.042748,-2.6250339,-3.7859876,-1.0497156,-2.9747005,-3.2084889,-1.739387,-1.0033842,-2.907285,-0.82972848,4.1222687,-0.87731087,-1.3384476,-0.71502012,PPB
-2.7511282,0.81125438,-0.18175781,-0.64414167,-2.7060385,-1.8032193,-1.2993934,0.61327267,-2.474601,-2.2211401,-3.5956526,-2.4232409,1.5550673,-1.3382221,-1.6802197,-1.7266821,0.7652548,4.4613314,-2.536334,-3.5134702,-0.83715624,-3.1345415,-2.8552587,-1.837045,-1.177603,-2.7715299,-1.140184,3.7184224,-0.84563619,-1.4184346,-0.97299761,PPB
-2.9839756,0.18824336,-0.34326982,-0.53358233,-2.5848203,-1.299742,-1.0356274,0.066512324,-2.6606998,-2.0937469,-3.8272243,-2.0496221,1.6634389,-1.1346815,-1.7024058,-2.0957949,0.23119822,4.6114426,-2.3267403,-3.0907991,-0.98694408,-3.0447395,-2.6466832,-2.1048789,-1.0786253,-2.7524548,-0.64753175,3.8409448,-0.48685175,-1.466712,-0.92542875,PPB
-2.9267471,0.9237498,-0.019183993,-0.68290174,-2.7305942,-1.5035744,-1.0927104,0.64092088,-2.4024208,-2.1465132,-3.5509925,-2.3761251,1.5580022,-1.363367,-1.7662393,-1.9507369,0.77940243,4.833827,-2.6370177,-3.7025187,-1.1199412,-3.0149157,-3.0235381,-1.9614222,-0.98878604,-2.9041817,-0.8159591,4.3291521,-0.6677804,-1.5784655,-0.89479321,PPB
-2.767319,0.69233656,-0.23242474,-0.75679874,-2.5799737,-1.5879157,-1.2185389,0.55328083,-2.4885547,-2.14305,-3.5953875,-2.3269024,1.5591767,-1.263468,-1.8217986,-1.890882,0.88572598,4.7718911,-2.4679961,-3.4983823,-0.94212377,-3.1316042,-2.8101954,-1.993183,-0.86780423,-2.9222407,-0.87738073,4.3638587,-0.73571289,-1.4064391,-1.2768631,PPB
-2.5808628,1.055469,-0.26173639,-0.67550188,-2.4773467,-1.2705717,-1.256798,0.68950802,-2.0568531,-1.9080986,-3.4567983,-2.3593581,1.2150548,-1.363549,-1.4929053,-1.8288409,0.89914048,4.9734802,-2.6768413,-3.5651939,-0.97895527,-2.7239044,-3.1311164,-1.956745,-1.1484736,-3.0340621,-0.92276907,4.050878,-1.1737999,-1.3154547,-1.1549227,PPB
-2.9056108,1.0203164,-0.26735759,-0.5031274,-2.3767917,-1.6498849,-1.2989359,0.43122566,-2.2689912,-1.7993634,-3.5980337,-2.3532834,1.5070288,-1.3891051,-1.6470214,-1.7736536,0.75946069,4.7501736,-2.4407947,-3.4999409,-0.90361309,-2.9700315,-2.8017399,-1.7600253,-1.1789833,-2.8838418,-1.0908028,3.4999187,-0.47875357,-1.5613966,-0.72698116,PPB
-2.8130021,0.7157712,-0.40925002,-0.66344857,-2.5413625,-1.2932572,-1.0355529,0.5597533,-2.37325,-2.0775433,-3.5672636,-2.2043774,1.5916431,-1.2752172,-1.6381562,-1.8706867,0.46819675,4.7563791,-2.4007382,-3.3789167,-0.95204234,-2.9258337,-2.8365381,-1.851133,-1.0605385,-2.6315489,-0.61851037,4.1838775,-0.94699287,-1.3703442,-1.0467746,PPB
-2.8732879,0.5723213,-0.12633538,-0.75224358,-2.4478004,-1.4675319,-1.0854362,0.3751803,-2.6188419,-2.0441005,-3.6094084,-2.1628127,1.5311842,-1.4683623,-1.5260489,-1.5340379,0.77359414,4.7786078,-2.6934028,-3.7741508,-1.2057225,-3.1381805,-3.0703716,-1.4606053,-1.5241132,-2.9830291,-1.2070831,3.4391828,-1.0621485,-1.5204298,-0.82740265,PPB
-2.8639662,1.2278728,-0.22208607,-0.80199319,-2.3949637,-1.4574039,-1.3341038,0.56328368,-2.4725158,-2.2245064,-3.5011787,-2.3535402,1.3235934,-1.5881722,-1.5994695,-1.5480398,1.2096343,4.8915668,-2.7467,-3.9101284,-0.87000144,-3.1556122,-3.2740805,-1.8244289,-1.5298978,-2.9962344,-1.2230631,3.8656642,-1.0749947,-1.6550114,-0.99158013,PPB
-2.8184197,0.80972791,-0.019545078,-0.63706094,-2.6708817,-1.4350939,-1.0563532,0.60757333,-2.3861849,-2.0069966,-3.4783773,-2.3476336,1.4605699,-1.3594348,-1.5517716,-1.5997403,0.74851376,4.9663033,-2.7497249,-3.7605157,-1.1740122,-2.9679608,-3.2399654,-1.8014824,-1.143364,-2.9151318,-1.1187167,4.03163,-1.0610586,-1.2914491,-0.92803043,PPB
-2.8353527,0.88321018,-0.26577836,-0.59844524,-2.2210312,-1.2025943,-1.0571126,0.56591058,-2.3589985,-2.1708446,-3.464783,-2.1735396,1.5244101,-1.3862066,-1.4310943,-2.0221589,0.81934118,5.1034403,-2.5779366,-3.479614,-0.84205019,-2.9926941,-2.9421914,-2.0183668,-0.93229222,-3.0854597,-0.82722306,4.7119565,-1.1306226,-1.3445444,-1.4932659,PPB
-2.757184,0.69252467,-0.05435431,-0.68105817,-2.5741906,-1.3242035,-1.1104385,0.48782414,-2.4697068,-1.9001108,-3.6869013,-2.1447129,1.2766378,-1.3313984,-1.5014286,-1.8241371,0.80661607,5.2062101,-2.7176237,-3.6618397,-1.0646491,-2.9779851,-3.068543,-1.8054955,-1.3161591,-3.1085603,-0.98102129,3.755935,-0.85789829,-1.4280794,-0.95535064,PPB
-2.644038,0.81181586,-0.25178111,-0.76602733,-2.5024171,-1.3626642,-1.0790805,0.60739899,-2.1427286,-2.3811889,-3.4238205,-2.3437414,1.7837825,-1.5547688,-1.6863867,-2.0120974,0.50536877,4.7760911,-2.5914421,-3.3988507,-0.90037048,-2.8921254,-2.9848871,-2.0719566,-0.84573901,-2.9214492,-0.69218457,4.32268,-1.2243614,-1.1739371,-1.3060371,PPB
-2.6551538,0.71415317,-0.21380353,-0.73771477,-2.5705013,-1.6033466,-1.2226287,0.71300054,-2.5268643,-2.2847302,-3.544311,-2.1981983,1.5363981,-1.4435102,-1.6181617,-1.7700293,0.98057163,4.7308989,-2.5204878,-3.6190023,-0.94839823,-3.0811749,-3.0098159,-1.9130908,-1.1016129,-2.8818583,-1.0023772,3.9334979,-0.95612508,-1.3294618,-1.1757174,PPB
-2.726414,0.57161117,-0.17455149,-0.51576334,-2.7174373,-1.630729,-1.1424891,0.85227549,-2.2677701,-1.7876232,-3.5081728,-2.2626486,1.4382803,-1.2179818,-1.6650432,-1.7840707,0.67343068,4.7586946,-2.6138794,-3.5412009,-1.0558534,-2.8469229,-3.0555596,-1.8010393,-0.69686931,-2.8595288,-0.87333715,4.3058763,-0.6729213,-1.142104,-1.080727,PPB
-2.725749,1.0447257,-0.21445084,-0.51466578,-2.6632791,-1.1800828,-1.0656217,0.6366756,-2.3328731,-2.0548463,-3.5318868,-2.2784956,1.2667696,-1.3267679,-1.5499479,-1.8097475,0.99494779,5.0020308,-2.7712443,-3.7158294,-1.0024019,-2.9178939,-3.2554421,-1.9491591,-1.1778463,-2.9355469,-0.84997272,4.3264956,-1.1170723,-1.4595823,-1.1017954,PPB
-2.8925257,0.59366131,-0.23689908,-0.61855549,-2.5468426,-1.3266492,-1.1129954,0.59029269,-2.4613078,-1.8823591,-3.6127894,-2.2242792,1.5421808,-1.427546,-1.6845132,-1.7799827,0.65889305,5.0608835,-2.393136,-3.5205193,-0.99943614,-2.8242552,-2.8963201,-1.9341868,-0.94559175,-2.6664138,-0.70160753,3.8233945,-0.70746887,-1.3766146,-1.0951145,PPB
-2.8074825,0.52934527,-0.16058922,-0.68268156,-2.4717126,-1.6131296,-1.2547134,0.50992513,-2.7089827,-1.9528695,-3.557621,-2.217988,1.3981595,-1.4074992,-1.7742263,-1.567493,0.9176318,4.7317133,-2.5285919,-3.7902887,-0.8539362,-3.2136846,-2.8202639,-1.6519443,-1.2497495,-2.8019598,-1.1571057,3.6092257,-0.73701698,-1.3871715,-0.8041954,PPB
-2.958509,1.0114353,-0.38254213,-0.72320437,-2.6344452,-1.4829669,-1.1770606,0.74245691,-2.42506,-2.0920899,-3.4213367,-2.4554844,1.3213748,-1.548589,-1.5508573,-1.6974062,0.92108893,4.9829812,-2.7212877,-3.6562798,-0.84028447,-3.0786731,-3.0022168,-2.0355687,-0.99156862,-3.0207744,-1.0146699,4.0436521,-0.78954506,-1.4369347,-0.94236839,PPB
-2.8506186,0.83375847,-0.28614026,-0.59523451,-2.6798191,-1.0481188,-0.96627879,0.51459485,-2.3409266,-2.1185861,-3.4297359,-2.1613624,1.3619981,-1.4235775,-1.6145763,-1.8162725,0.69607341,5.3432283,-2.645021,-3.5399153,-1.0363494,-2.7885008,-3.1976869,-1.9056256,-0.8959735,-2.8494909,-0.43979347,4.4493656,-0.91292512,-1.1572521,-1.1039932,PPB
-2.8696456,0.51788056,-0.19860727,-0.83553803,-2.440877,-1.7113526,-1.2799369,0.50769699,-2.4856577,-2.0218019,-3.4061892,-2.2997696,1.3939521,-1.6258473,-1.5974035,-1.4793825,0.98222423,4.9141135,-2.8432245,-3.9160933,-0.85318941,-3.0815349,-2.9984779,-1.5655403,-1.5378127,-3.076118,-1.5059817,3.0935266,-0.95807123,-1.4823747,-0.72822464,PPB
-2.8330712,1.1791447,-0.25766951,-0.58629143,-2.6319141,-1.3457115,-1.1342757,0.4852272,-2.3409026,-2.258033,-3.6760564,-2.2019441,1.7155988,-1.5192559,-1.5495552,-1.8218867,0.78644395,4.8422079,-2.6993999,-3.6081512,-0.95884824,-2.9173996,-3.2126651,-2.0201137,-1.4510899,-2.8070529,-0.86665893,4.1670117,-1.1284354,-1.7350383,-0.77356553,PPB
-2.7568581,1.174381,-0.36174947,-0.54111063,-2.550348,-1.4284863,-1.3494593,0.76716036,-2.3665965,-2.2295587,-3.6247268,-2.3181169,1.4393425,-1.4731568,-1.564056,-1.7505716,1.2417984,4.945241,-2.7745123,-3.7084978,-0.93207622,-2.9912882,-3.2929969,-1.8849642,-1.0431862,-3.0330462,-0.94357491,4.3959484,-1.0345353,-1.435184,-1.2667331,PPB
-2.7150283,0.58200955,-0.16889739,-0.63770962,-2.4903364,-1.3656671,-1.0006808,0.50799704,-2.4728441,-1.9300307,-3.6494172,-2.0720892,1.3406454,-1.5409982,-1.528847,-1.5904185,0.93783748,5.0663943,-2.7784047,-3.8300259,-1.0877296,-2.9716284,-3.0842385,-1.6220685,-1.3996321,-3.070581,-1.0650277,3.3343642,-1.1623565,-1.3692291,-0.79288214,PPB
-2.8977816,0.6626147,-0.17101669,-0.63592678,-2.5514443,-1.4104095,-1.1462032,0.60128176,-2.5194287,-2.0186107,-3.576304,-2.1660607,1.5253961,-1.2878505,-1.6169908,-1.9432977,0.79875511,5.0564446,-2.6214781,-3.5594614,-1.0715691,-2.9382107,-3.0146823,-1.784109,-1.0697124,-2.8631687,-0.68190718,4.2094083,-0.7084074,-1.3672881,-1.0483127,PPB
-2.9844105,0.43613711,-0.37525797,-0.63411641,-2.3668485,-1.1893222,-1.3728592,0.28730273,-2.3945239,-2.0486753,-3.6313713,-2.188688,1.5535372,-1.067795,-1.6042657,-2.2391176,0.55960143,4.7020769,-2.3558979,-3.2291355,-0.97483373,-3.0633607,-2.6325731,-2.0089111,-1.1117247,-2.7529168,-0.81747389,3.6939621,-0.62639266,-1.4855661,-1.0662372,PPB
-2.8553081,0.69029045,-0.1494379,-0.77967197,-2.5646186,-1.4690716,-1.0006744,0.48255685,-2.6287291,-2.0394826,-3.6167102,-2.3048873,1.5195303,-1.2786537,-1.6852746,-1.5286014,0.79835057,4.8642535,-2.6117887,-3.5858574,-1.002221,-3.1549618,-2.8696299,-1.6739988,-1.1629722,-2.8676064,-1.0341372,3.8284583,-0.95760381,-1.2890317,-1.1182648,PPB
-2.7251649,0.53766942,-0.47062814,-0.7201907,-2.4540734,-1.7780113,-1.525166,0.30412129,-2.332798,-2.0612936,-3.7186687,-2.4556468,1.7423919,-1.1442043,-1.702831,-2.3344254,0.30505708,4.380425,-2.1474893,-2.8655269,-0.92094862,-2.9564979,-2.2682517,-1.8547897,-1.0273682,-2.702311,-0.84706759,3.4228811,-0.42833632,-1.450079,-1.1572859,PPB
-2.6706269,0.6435262,-0.3467899,-0.54955137,-2.5626645,-1.3435206,-1.5102755,0.3434163,-2.4343746,-1.9326522,-3.8099136,-2.1784368,1.3746108,-1.0942216,-1.4685986,-2.2620492,0.59266996,4.9304481,-2.4572425,-3.0435586,-0.91996992,-2.883029,-2.8731694,-1.8799286,-1.3035512,-2.755492,-0.82349992,3.2785416,-0.62922859,-1.5645931,-0.96298015,PPB
-2.5631607,1.0075899,-0.52892458,-0.62452364,-2.5330782,-1.4786017,-1.3090578,0.23631297,-2.4722183,-2.4173214,-3.9213457,-2.4221926,1.9787338,-1.2651861,-1.371477,-2.2385521,0.72750449,4.5953388,-2.4127541,-3.00667,-0.88994372,-3.0708442,-2.6183758,-1.9764724,-1.3492364,-2.7731848,-0.86994076,3.4356055,-1.2067462,-1.8454576,-1.3369105,PPB
-2.6953998,0.81360483,-0.46721995,-0.55285764,-2.2501001,-1.3756423,-1.4480715,0.044467997,-2.4682519,-2.0489652,-3.922091,-2.2683423,1.7132642,-1.1610073,-1.4544482,-2.3038645,0.6001597,4.5379295,-2.4423723,-3.1863875,-0.76310325,-3.1061547,-2.5912454,-2.1793978,-1.5116538,-2.7677512,-0.95882308,3.3163567,-0.83428437,-1.8579035,-1.0181561,PPB
-2.9378724,0.95142233,-0.28569573,-0.48940629,-2.5187297,-1.300406,-1.0282947,0.45223337,-2.3523242,-2.1230602,-3.4704344,-2.3865926,1.4763668,-1.406327,-1.5363381,-1.9213786,0.84002447,4.9451833,-2.554657,-3.4261277,-1.0201808,-3.0463283,-2.9954219,-1.9177778,-0.94223064,-2.9400487,-0.88691521,4.2962666,-0.93590868,-1.4627371,-1.1806901,PPB
-2.6045284,0.813187,-0.24712068,-0.63466835,-2.7195883,-1.1972747,-1.1728578,0.48250961,-2.4498806,-2.1156933,-3.6727903,-2.1650479,1.4671544,-1.226184,-1.5267613,-1.8019006,0.91529667,4.6999907,-2.8183887,-3.5691535,-1.0547168,-2.9317105,-3.2022984,-1.8280112,-1.4428849,-2.8231466,-0.99861383,4.1369123,-1.0976146,-1.3121676,-0.96881318,PPB
-2.805222,0.99846637,-0.17131805,-0.43929833,-2.4526491,-1.3678432,-1.1145693,0.55455935,-2.3440888,-1.8273271,-3.6030757,-2.2812574,1.4626045,-1.2912115,-1.6446055,-1.7702841,0.8834486,4.9870386,-2.6940634,-3.6255891,-1.0695293,-2.9071085,-3.0990536,-1.8239515,-1.1132351,-2.9323184,-1.0075305,3.9246716,-1.025107,-1.4995661,-0.96822685,PPB
-2.7228339,0.72554314,-0.54577601,-0.73013192,-2.4257135,-1.3673806,-1.4695652,0.07732702,-2.6017148,-2.226095,-3.8393726,-2.2076542,1.6653285,-1.1893046,-1.396927,-2.3743954,0.50307143,4.5884471,-2.2481308,-2.7813408,-0.90029871,-3.1894166,-2.3991826,-2.0330358,-1.4516804,-2.6962619,-0.74520433,3.0448055,-0.87647963,-1.6882849,-1.1008821,PPB
-2.8223872,0.79509079,-0.18829858,-0.75772059,-2.5408101,-1.4062319,-1.0161273,0.52244473,-2.3951526,-1.7914672,-3.6325057,-2.2708113,1.3218346,-1.3432453,-1.5529617,-1.7021027,0.79737008,5.0314369,-2.5063882,-3.5059037,-1.1921983,-2.9767849,-2.9206553,-1.7250201,-1.3027718,-3.0759492,-1.0603145,3.5843084,-1.0600055,-1.2540371,-0.90587759,PPB
-2.7862012,0.65010774,-0.21453702,-0.65066046,-2.6606479,-1.4775491,-1.3848765,0.5309639,-2.6148732,-1.8885318,-3.6981511,-2.2812297,1.3902435,-1.4159229,-1.7189556,-1.8651911,0.81555897,4.9785857,-2.5040474,-3.5860164,-0.97767651,-2.9448869,-3.0614324,-1.7576343,-1.1307914,-2.7062509,-0.92591119,3.8049536,-0.67356932,-1.3875699,-0.95476222,PPB
-2.7166598,0.71196723,-0.26349568,-0.60419309,-2.5807495,-1.3106811,-1.0440508,0.5285995,-2.2624223,-1.7014513,-3.6342041,-2.2797778,1.152144,-1.0125229,-1.6851339,-1.7618495,0.9130857,4.8322115,-2.6574402,-3.4760864,-1.1846353,-2.8775101,-2.8394074,-1.976814,-1.2871598,-3.1486769,-0.94356608,4.1684132,-1.0344158,-1.2101173,-0.88033754,PPB
-2.753675,1.025992,-0.29227781,-0.69832313,-2.3220243,-1.5704112,-1.2379993,0.66527259,-2.3785233,-1.8909401,-3.6743727,-2.3525033,1.5659409,-1.1312207,-1.6598016,-1.9566361,0.95809472,4.8075247,-2.4544125,-3.4382987,-0.95563149,-2.9256043,-2.7835114,-1.7584445,-1.0611782,-2.9246974,-0.92382252,4.1158042,-0.93046522,-1.4054627,-1.2221062,PPB
